지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
군위,2021-08-16 2:00,21,0,0,0,1006.6,1016.1,98.4,0,0
군위,2021-08-16 3:00,20.8,0,0,0,1006.7,1016.2,99.2,0,0
군위,2021-08-16 4:00,20.3,0,0,0,1006.8,1016.3,100,0,0
군위,2021-08-16 5:00,19.9,0,0,0,1006.8,1016.3,99.5,0,0
군위,2021-08-16 6:00,19.7,,,0,1006.9,1016.4,100,0,0
군위,2021-08-16 7:00,21.2,,,0,1006.7,1016.2,95.4,0,0
군위,2021-08-16 8:00,22.9,0,0.4,0,1006.9,1016.3,83.4,0,0
군위,2021-08-16 9:00,24,352.3,1.4,0,1006.8,1016.1,74.6,0,0
군위,2021-08-16 10:00,24.7,63.3,2.6,0,1006.3,1015.6,71.4,0,0
군위,2021-08-16 11:00,26.3,67.4,2.5,0,1006.1,1015.4,70.7,0,0
군위,2021-08-16 12:00,26.6,95.6,3.8,0,1005.8,1015.1,66.3,0,0
군위,2021-08-16 13:00,26.8,131.3,4,0,1005,1014.3,64.4,0,0
군위,2021-08-16 14:00,27.8,117.4,2.9,0,1004.2,1013.4,62.1,0,0
군위,2021-08-16 15:00,27.1,115.1,3.5,0,1003.8,1013,59.8,0,0
군위,2021-08-16 16:00,27.6,85.8,2.7,0,1003.6,1012.8,58.9,0,0
군위,2021-08-16 17:00,26.3,100.5,2.8,0,1003.7,1013,64,0,0
군위,2021-08-16 18:00,26.3,111.2,2.2,0,1003.9,1013.2,64.6,0,0
군위,2021-08-16 19:00,24.6,125.5,2.5,0,1004.2,1013.5,66.5,0,0
군위,2021-08-16 20:00,23.7,112.3,3.2,0,1004.6,1013.9,67,0,0
군위,2021-08-16 21:00,22.2,0,0.2,0,1004.7,1014.1,76.9,0,0
군위,2021-08-16 22:00,20.7,225.4,0.7,0,1004.6,1014.1,89.1,0,0
군위,2021-08-16 23:00,20,248.9,1.2,0,1004.4,1013.9,94.4,0,0
군위,2021-08-17 0:00,20.2,0,0.2,0,1004,1013.5,93.2,0,0
군위,2021-08-17 1:00,20.3,0,0,0,1003.3,1012.8,94.5,0,0
군위,2021-08-17 2:00,20.6,246.8,0.9,0,1002.7,1012.2,93.2,0,0
군위,2021-08-17 3:00,20.2,248.8,0.5,0,1002.5,1012,97.8,0,0
군위,2021-08-17 4:00,20.2,318.1,0.9,0,1002,1011.5,97.6,0,0
군위,2021-08-17 5:00,19.8,0,0.1,0,1001.5,1011,97.6,0,0
군위,2021-08-17 6:00,19.5,0,0,0,1001.5,1010.9,99.3,0,0
군위,2021-08-17 7:00,19.9,310.9,1.2,0,1001.3,1010.8,97.2,0,0
군위,2021-08-17 8:00,20.7,255.4,0.7,0,1001.2,1010.6,93.1,0,0
군위,2021-08-17 9:00,21.4,0,0,0,1000.9,1010.3,92.2,0,0
군위,2021-08-17 10:00,23.7,341.3,2.6,0,1000.9,1010.2,82.9,0,0
군위,2021-08-17 11:00,24.5,310.4,2,0,1000.4,1009.6,79.5,0,0
군위,2021-08-17 12:00,26.1,65,3.9,0,999.5,1008.7,72.3,0,0
군위,2021-08-17 13:00,27.4,64.4,4.5,0,998.8,1008,64.2,0,0
군위,2021-08-17 14:00,28.7,66.4,4,0,998.1,1007.2,59.7,0,0
군위,2021-08-17 15:00,28.5,86.3,3.7,0,997.7,1006.8,58,0,0
군위,2021-08-17 16:00,27.5,62.1,5.1,0,998,1007.2,60.6,0,0
군위,2021-08-17 17:00,26.5,66,3.4,0,998,1007.2,64.3,0,0
군위,2021-08-17 18:00,26.1,51.7,3.7,0,998.2,1007.4,63.7,0,0
군위,2021-08-17 19:00,24.6,47.9,2.6,0,998.5,1007.7,68.4,0,0
군위,2021-08-17 20:00,24.1,71.8,1.7,0,998.9,1008.1,67.1,0,0
군위,2021-08-17 21:00,23.4,25.3,0.9,0,999.7,1009,71.3,0,0
군위,2021-08-17 22:00,22.3,15.6,1.4,0,999.7,1009,81.5,0,0
군위,2021-08-17 23:00,21.9,277.4,0.8,0,999.9,1009.3,88.9,0,0
군위,2021-08-18 0:00,22,0,0,0,1000.2,1009.6,89.5,0,0
군위,2021-08-18 1:00,21.2,249.4,0.7,0,1000.3,1009.7,94.9,0,0
군위,2021-08-18 2:00,20.2,0,0,0.5,999.6,1009,98.9,0,0
군위,2021-08-18 3:00,20,0,0.1,0,999.5,1009,99.6,0,0
군위,2021-08-18 4:00,20.1,0,0,0,999.6,1009.1,99,0,0
군위,2021-08-18 5:00,19.9,0,0.1,0,999.8,1009.3,100,0,0
군위,2021-08-18 6:00,19.8,0,0,0,1000.2,1009.7,100,0,0
군위,2021-08-18 7:00,20.4,0,0,0,1000.8,1010.2,98.8,0,0
군위,2021-08-18 8:00,22.2,0,0,0,1000.9,1010.3,89.5,0,0
군위,2021-08-18 9:00,23,59.8,1.3,0,1001.1,1010.4,83.3,0,0
군위,2021-08-18 10:00,23.7,20.6,0.5,0,1001.2,1010.5,84.4,0,0
군위,2021-08-18 11:00,24.8,67.4,2.3,0,1000.9,1010.2,77.1,0,0
군위,2021-08-18 12:00,24.9,66,3.2,0,1000.6,1009.9,74.4,0,0
군위,2021-08-18 13:00,25.1,77,1.5,0.5,1000.5,1009.8,75.8,0,0
군위,2021-08-18 14:00,26,62.2,4,0,999.7,1008.9,69.1,0,0
군위,2021-08-18 15:00,26.7,61.3,3.4,0,999.3,1008.5,66.2,0,0
군위,2021-08-18 16:00,24.7,107.1,1.9,0,999.6,1008.8,78.6,0,0
군위,2021-08-18 17:00,25.6,108.8,3.3,0,999.5,1008.8,69,0,0
군위,2021-08-18 18:00,24.1,162.7,2.7,0,999.8,1009,78.3,0,0
군위,2021-08-18 19:00,23.7,64.5,2.4,0,1000.2,1009.5,78.8,0,0
군위,2021-08-18 20:00,22.3,47.9,1.1,0,1000.8,1010.1,89.8,0,0
군위,2021-08-18 21:00,21.6,34,1.2,0.5,1001.7,1011.1,95,0,0
군위,2021-08-18 22:00,21.2,0,0.4,0,1001.6,1011,98.3,0,0
군위,2021-08-18 23:00,20.9,22.3,0.5,0,1001.2,1010.6,99.3,0,0
군위,2021-08-19 0:00,20.2,0,0,0,1001,1010.5,100,0,0
군위,2021-08-19 1:00,20,0,0,0,1001,1010.5,100,0,0
군위,2021-08-19 2:00,20.1,0,0,0,1001.1,1010.6,100,0,0
군위,2021-08-19 3:00,19.8,,,0,1001.1,1010.6,100,0,0
군위,2021-08-19 4:00,19.8,,,0,1000.9,1010.4,100,0,0
군위,2021-08-19 5:00,19.6,,,0,1001,1010.4,100,0,0
군위,2021-08-19 6:00,19.7,,,0,1001.1,1010.5,100,0,0
군위,2021-08-19 7:00,21.3,0,0,0,1001.4,1010.8,97.5,0,0
군위,2021-08-19 8:00,21.3,62.8,1.2,0,1002.1,1011.5,94.1,0,0
군위,2021-08-19 9:00,21.9,8.9,1.5,0,1002.3,1011.7,88.5,0,0
군위,2021-08-19 10:00,23.6,349.2,1.4,0,1002.4,1011.7,78,0,0
군위,2021-08-19 11:00,23.3,341.9,2.5,0,1002.5,1011.8,78.5,0,0
군위,2021-08-19 12:00,25.1,19.2,2,0,1002,1011.3,73.5,0,0
군위,2021-08-19 13:00,24.9,16.1,2.4,0,1002,1011.3,75.4,0,0
군위,2021-08-19 14:00,25.2,15.7,0.5,0,1001.9,1011.2,74.5,0,0
군위,2021-08-19 15:00,25.7,0,0,0,1001.7,1011,73.3,0,0
군위,2021-08-19 16:00,24.6,196.5,2.7,0,1001.7,1010.9,81.3,0,0
군위,2021-08-19 17:00,25.8,74.5,2.7,0,1001.7,1011,79.3,0,0
군위,2021-08-19 18:00,24,31.6,1.5,0,1001.8,1011.1,80.9,0,0
군위,2021-08-19 19:00,22.6,24.4,0.5,0,1002,1011.3,90.7,0,6.8
군위,2021-08-19 20:00,22,0,0,0,1003.1,1012.5,95,0,-6.8
군위,2021-08-19 21:00,22.1,0,0.4,0,1003.5,1012.9,95.5,0,6.8
군위,2021-08-19 22:00,21.7,202.5,0.9,0,1003.7,1013.1,98.8,0,-6.8
군위,2021-08-19 23:00,21.9,133.4,0.7,0,1003.8,1013.2,98.7,0,6.8
군위,2021-08-20 0:00,21.9,181.8,0.8,0,1003.8,1013.2,96.7,0,-6.8
군위,2021-08-20 1:00,20.6,0,0,0,1003.5,1013,100,0,0
군위,2021-08-20 2:00,20.1,0,0,0,1003.7,1013.2,100,0,0
군위,2021-08-20 3:00,19.5,0,0.2,0,1003.7,1013.1,100,0,0
군위,2021-08-20 4:00,19.8,0,0,0,1003.5,1013,100,0,0
군위,2021-08-20 5:00,19.3,95.3,0.9,0,1003.8,1013.2,100,0,0
군위,2021-08-20 6:00,19.7,0,0.1,0,1004.4,1013.8,100,0,0
군위,2021-08-20 7:00,20.3,0,0.2,0,1004.3,1013.8,100,0,0
군위,2021-08-20 8:00,21.5,0,0.1,0,1004.5,1013.9,96.5,0,0
군위,2021-08-20 9:00,24.4,292.9,1,,1004.6,1013.9,81.6,,
군위,2021-08-20 10:00,25.6,52.8,1.4,,1004.3,1013.6,75.3,,
군위,2021-08-20 11:00,27.2,0,0.3,,1004.3,1013.5,73,,
군위,2021-08-20 12:00,26.2,245.2,2,,1003.9,1013.2,76.3,,
군위,2021-08-20 13:00,28.8,158.2,1.8,,1003.1,1012.3,59.3,,
군위,2021-08-20 14:00,29.4,151.4,2.3,,1002.5,1011.6,59.3,,
군위,2021-08-20 15:00,29.8,189.7,2.3,,1002.1,1011.2,55,,
군위,2021-08-20 16:00,30.3,214,2.7,,1001.4,1010.5,52.1,,
군위,2021-08-20 17:00,29.9,212.8,2.9,,1001.1,1010.2,54.8,,
군위,2021-08-20 18:00,28.2,155.1,3.3,,1001.4,1010.6,65.9,,
군위,2021-08-20 19:00,26.8,167.7,2.7,,1001.7,1010.9,72.7,,
군위,2021-08-20 20:00,25,238.6,0.7,,1002.3,1011.6,82.2,,
군위,2021-08-20 21:00,25.1,177.4,2,,1002.8,1012.1,82.3,,
군위,2021-08-20 22:00,23.8,155.1,1.9,,1002.6,1011.9,88.6,,
군위,2021-08-20 23:00,23.5,138.7,1.5,,1002.5,1011.8,90.3,,
군위,2021-08-21 0:00,22,0,0,,1002.4,1011.8,97.7,0,0
군위,2021-08-21 1:00,22.3,155.1,1.5,0,1001.6,1011,95,0,0
군위,2021-08-21 2:00,21.3,258,0.8,0,1001.3,1010.7,99.1,0,0
군위,2021-08-21 3:00,21.5,0,0.1,0,1000.8,1010.2,99,0,0
군위,2021-08-21 4:00,21.3,0,0,0,1000.2,1009.6,99.6,0,0
군위,2021-08-21 5:00,21.4,0,0.1,0,1000,1009.4,99.9,0,0
군위,2021-08-21 6:00,21.3,258.8,0.7,0,999.6,1009,100,0,0
군위,2021-08-21 7:00,21.6,0,0.2,0,999.1,1008.5,99.9,0,0
군위,2021-08-21 8:00,22,0,0,0,998.5,1007.8,99.6,0,0
군위,2021-08-21 9:00,23.2,132,1.8,1.5,997.8,1007.1,98.1,0,0
군위,2021-08-21 10:00,23,154.5,2.2,3.5,996.7,1006,97.2,0,0
군위,2021-08-21 11:00,23,138.7,1.4,1,995.7,1005,95.5,0,0
군위,2021-08-21 12:00,23.3,148.9,3,8,994.2,1003.4,97.7,0,0
군위,2021-08-21 13:00,24.6,202.9,4.2,1,993.3,1002.5,92,0,0
군위,2021-08-21 14:00,25.6,191.9,2.6,0,992.6,1001.8,87.4,0,0
군위,2021-08-21 15:00,24.7,198.4,5.4,0,991.7,1000.8,89.4,0,0
군위,2021-08-21 16:00,24.6,194,3.8,0,991.9,1001,86.4,0,0
군위,2021-08-21 17:00,24.4,205.1,4.3,0,992.1,1001.3,87.1,0,0
군위,2021-08-21 18:00,23.1,187.7,3.3,2.5,993.2,1002.4,94.8,0,0
군위,2021-08-21 19:00,23.2,212.5,2.7,0,993.6,1002.8,93.4,0,0
군위,2021-08-21 20:00,22.8,217.8,0.8,0.5,994.7,1004,96.9,0,0
군위,2021-08-21 21:00,23.1,224.2,2,0,995.7,1005,94.9,0,0
군위,2021-08-21 22:00,22.7,121.9,1.2,0,995.9,1005.2,96.4,0,0
군위,2021-08-21 23:00,22,0,0,0,996.4,1005.7,100,0,0
군위,2021-08-22 0:00,22.2,0,0,0,996.9,1006.2,100,0,0
군위,2021-08-22 1:00,22.3,0,0,0,997,1006.3,99.1,0,0
군위,2021-08-22 2:00,22.1,0,0,0,997.2,1006.5,100,0,0
군위,2021-08-22 3:00,21.2,0,0,0,997.3,1006.7,100,0,0
군위,2021-08-22 4:00,20.9,,,0,997.3,1006.7,100,0,0
군위,2021-08-22 5:00,20.7,,,0,997.1,1006.5,100,0,0
군위,2021-08-22 6:00,20.5,,,0,996.9,1006.3,100,0,0
군위,2021-08-22 7:00,20.7,173.3,1.9,0,997.7,1007.1,100,0,0
군위,2021-08-22 8:00,22.9,127.6,1.6,0,998.3,1007.6,99.8,0,0
군위,2021-08-22 9:00,25.6,221.1,0.5,0,998.6,1007.8,82.9,0,0
군위,2021-08-22 10:00,26.2,259.7,1.6,0,999.2,1008.4,77,0,0
군위,2021-08-22 11:00,26.9,263.1,3.6,0,999.5,1008.7,71.6,0,0
군위,2021-08-22 12:00,27.1,251.5,1.8,0,999.4,1008.6,71.4,0,0
군위,2021-08-22 13:00,27.8,260.8,3.3,0,998.8,1008,66.3,0,0
군위,2021-08-22 14:00,27.5,252.3,3.3,0,999.1,1008.3,68,0,0
군위,2021-08-22 15:00,28.5,264,2.6,0,998.9,1008,69,0,0
군위,2021-08-22 16:00,28.2,236,3.1,0,998.7,1007.8,67.3,0,0
군위,2021-08-22 17:00,27.5,251.8,1.4,0,998.6,1007.8,74.2,0,0
군위,2021-08-22 18:00,26.4,0,0,0,998.8,1008,85.6,0,0
군위,2021-08-22 19:00,24.6,0,0.2,0,999.2,1008.4,91.4,0,0
군위,2021-08-22 20:00,23.1,0,0,0,999.7,1009,96,0,0
군위,2021-08-22 21:00,22.5,0,0,0,1000.5,1009.8,98.1,0,0
군위,2021-08-22 22:00,22.4,0,0.4,0,1000.9,1010.2,99.1,0,0
군위,2021-08-22 23:00,21.5,0,0,0,1000.8,1010.2,99.6,0,0
군위,2021-08-23 0:00,21.6,0,0,0,1000.9,1010.3,99.6,0,0
군위,2021-08-23 1:00,21.3,0,0,0,1001.4,1010.8,99.2,0,0
군위,2021-08-23 2:00,21.4,0,0,0,1001.5,1010.9,99.9,0,0
군위,2021-08-23 3:00,21.4,0,0,0,1001.4,1010.8,99.6,0,0
군위,2021-08-23 4:00,21.2,289.6,1.1,0,1001.4,1010.8,100,0,0
군위,2021-08-23 5:00,21.3,0,0,0,1001.3,1010.7,99.8,0,0
군위,2021-08-23 6:00,21.2,0,0.3,0,1001.4,1010.8,99.8,0,0
군위,2021-08-23 7:00,21.5,51.8,0.6,0,1001.5,1010.9,99.8,0,0
군위,2021-08-23 8:00,22,0,0,0,1001.7,1011.1,99.6,0,0
군위,2021-08-23 9:00,22.7,0,0,0.5,1002.5,1011.8,98.3,0,0
군위,2021-08-23 10:00,23.4,0,0,0.5,1002.9,1012.2,96.9,0,0
군위,2021-08-23 11:00,23.6,0,0,1.5,1002.4,1011.7,96.6,0,0
군위,2021-08-23 12:00,24.1,0,0,1.5,1001.3,1010.6,96.2,0,0
군위,2021-08-23 13:00,24.2,17.3,0.6,0,1001.2,1010.4,97.1,0,0
군위,2021-08-23 14:00,24.4,0,0,1.5,1000.7,1009.9,96,0,0
군위,2021-08-23 15:00,23.9,39.7,1.5,1,1000.6,1009.9,96.4,0,0
군위,2021-08-23 16:00,22.5,41.7,0.5,6,1000,1009.3,96.1,0,0
군위,2021-08-23 17:00,22.2,321.2,1.5,6,999.8,1009.1,100,0,0
군위,2021-08-23 18:00,22,25.7,3,3,999.4,1008.7,99.9,0,0
군위,2021-08-23 19:00,21.6,35.5,2.1,5.5,998.8,1008.2,99.7,0,0
군위,2021-08-23 20:00,21.6,36.3,0.9,8,998.4,1007.8,100,0,0
군위,2021-08-23 21:00,21.5,349.1,1.3,2,998.4,1007.8,100,0,0
군위,2021-08-23 22:00,21.5,0,0.3,5.5,997.5,1006.9,100,0,0
군위,2021-08-23 23:00,21.4,31.5,2.1,1,995.8,1005.1,100,0,0
군위,2021-08-24 0:00,21.4,36.8,2.2,0.5,994.6,1003.9,98.8,0,0
군위,2021-08-24 1:00,21.3,339.5,3,0,992.7,1002,98.5,0,0
군위,2021-08-24 2:00,21,336,2.8,6.5,991.5,1000.8,99.5,0,0
군위,2021-08-24 3:00,21,310.8,1.5,0,991.6,1000.9,99.4,0,0
군위,2021-08-24 4:00,21.1,267.5,1.2,0,991.9,1001.2,98.9,0,0
군위,2021-08-24 5:00,21.2,171,1.1,0,992.1,1001.4,99.4,0,0
군위,2021-08-24 6:00,21.1,0,0.2,0,992.9,1002.2,99.8,0,0
군위,2021-08-24 7:00,21.2,132.7,1.3,0,992.5,1001.8,99.9,0,0
군위,2021-08-24 8:00,21.3,136.2,1.5,0.5,992,1001.3,99.5,0,0
군위,2021-08-24 9:00,21.2,0,0.1,4.5,991.8,1001.1,100,0,0
군위,2021-08-24 10:00,21.4,0,0,2.5,991.6,1000.9,100,0,0
군위,2021-08-24 11:00,21.4,0,0,9,991.1,1000.4,100,0,0
군위,2021-08-24 12:00,21.4,313.5,0.5,8,989.9,999.2,100,0,0
군위,2021-08-24 13:00,21.9,278.2,2.3,1.5,989.6,998.9,100,0,0
군위,2021-08-24 14:00,23.3,346.2,1.7,1,989.7,998.9,99,0,0
군위,2021-08-24 15:00,26.4,153.9,1.3,0,989.6,998.7,87.9,0,0
군위,2021-08-24 16:00,26.2,242.5,0.9,0,989.7,998.8,87.2,0,0
군위,2021-08-24 17:00,25.4,274.1,1,0,990,999.2,94.2,0,0
군위,2021-08-24 18:00,25.3,0,0,0,990.5,999.7,97.8,0,0
군위,2021-08-24 19:00,24.6,254.6,1.5,0,991.3,1000.4,100,0,0
군위,2021-08-24 20:00,24.5,0,0.2,0,992.1,1001.2,100,0,0
군위,2021-08-24 21:00,24.2,119.5,1.3,0,993,1002.2,100,0,0
군위,2021-08-24 22:00,24,0,0,0,993.9,1003.1,100,0,0
군위,2021-08-24 23:00,23,0,0,0,994.5,1003.8,100,0,0
군위,2021-08-25 0:00,22.9,0,0,0,995.1,1004.4,100,0,0
군위,2021-08-25 1:00,22.6,0,0,0,995.2,1004.5,100,0,0
군위,2021-08-25 2:00,22.9,0,0,0,995.4,1004.7,100,0,0
군위,2021-08-25 3:00,22.4,0,0,0,995.5,1004.8,100,0,0
군위,2021-08-25 4:00,22.5,0,0.3,0,995.8,1005.1,100,0,0
군위,2021-08-25 5:00,22.4,0,0,0,995.9,1005.2,100,0,0
군위,2021-08-25 6:00,22.4,0,0,0,996.4,1005.7,100,0,0
군위,2021-08-25 7:00,22.3,144.1,1.3,0,997.1,1006.4,100,0,0
군위,2021-08-25 8:00,23,0,0.1,0,997.2,1006.5,99.9,0,0
군위,2021-08-25 9:00,23.6,0,0,0,997.5,1006.7,100,0,0
군위,2021-08-25 10:00,25.4,0,0,0,998.2,1007.5,98.5,0,0
군위,2021-08-25 11:00,25.4,182.4,1.5,0.5,998.3,1007.6,93.6,0,0
군위,2021-08-25 12:00,25.2,148.6,1.4,2.5,997.8,1007.1,96.3,0,0
군위,2021-08-25 13:00,25.8,0,0.2,0.5,997.3,1006.5,92.8,0,0
군위,2021-08-25 14:00,26.2,0,0,0,997.2,1006.4,94.2,0,0
군위,2021-08-25 15:00,25.9,0,0,0,996.9,1006.1,93.1,0,0
군위,2021-08-25 16:00,26.6,180.3,0.6,0,996.4,1005.6,87.4,0,0
군위,2021-08-25 17:00,27.1,200.3,2.4,0,996.2,1005.4,83.8,0,0
군위,2021-08-25 18:00,27.3,198.6,2.9,0,996.2,1005.4,82.1,0,0
군위,2021-08-25 19:00,25.8,324.8,2.6,0,997.3,1006.5,89.6,0,0
군위,2021-08-25 20:00,22.7,301.9,2.1,0,998.2,1007.5,96.6,0,0
군위,2021-08-25 21:00,22.5,23.8,2.3,0,999,1008.3,92.3,0,0
군위,2021-08-25 22:00,22.2,0,0,0,999.2,1008.5,96.6,0,0
군위,2021-08-25 23:00,21.8,0,0.2,0.5,999.4,1008.8,99.9,0,0
군위,2021-08-26 0:00,21.8,0,0.4,0,999.8,1009.2,99.9,0,0
군위,2021-08-26 1:00,21.6,98,0.8,0,999.9,1009.3,98.8,0,0
군위,2021-08-26 2:00,21.5,82.7,0.5,0.5,1000.2,1009.6,99.7,0,0
군위,2021-08-26 3:00,21.4,0,0,0,1000.8,1010.2,100,0,0
군위,2021-08-26 4:00,20.7,328.6,1.7,0,1001.1,1010.5,100,0,0
군위,2021-08-26 5:00,20.8,0,0.4,0,1001.7,1011.1,100,0,0
군위,2021-08-26 6:00,20.5,160.7,1,0,1002.6,1012.1,100,0,0
군위,2021-08-26 7:00,20.7,0,0,0,1003.1,1012.6,100,0,0
군위,2021-08-26 8:00,21.1,0,0.1,0,1003.4,1012.8,100,0,0
군위,2021-08-26 9:00,21.9,0,0.1,0,1003.9,1013.3,100,0,0
군위,2021-08-26 10:00,24.6,0,0,0,1004.3,1013.6,87.3,0,0
군위,2021-08-26 11:00,27.4,0,0,0,1003.8,1013,76.7,0,0
군위,2021-08-26 12:00,28.3,263.5,0.9,0,1003.6,1012.8,66.4,0,0
군위,2021-08-26 13:00,29.5,268.1,1.7,0,1003.2,1012.3,60,0,3.2
군위,2021-08-26 14:00,30.6,86.9,0.6,0,1002.6,1011.7,52.4,0,0
군위,2021-08-26 15:00,30.6,0,0,0,1002.1,1011.2,53.4,0,3.3
군위,2021-08-26 16:00,29.8,352.8,1.9,0,1002.2,1011.3,62.4,0,-3.3
군위,2021-08-26 17:00,28.5,0,0.3,0,1002.2,1011.4,76.9,0,3.3
군위,2021-08-26 18:00,27.1,0,0.1,0,1002.7,1011.9,85.4,0,-3.3
군위,2021-08-26 19:00,25.4,0,0,0,1003.1,1012.4,93.7,0,3.3
군위,2021-08-26 20:00,24.7,235.3,0.5,0,1003.9,1013.1,97,0,-3.3
군위,2021-08-26 21:00,24.1,0,0,0,1004.4,1013.7,99.3,0,3.3
군위,2021-08-26 22:00,23.8,134.1,1,0,1004.2,1013.5,98.4,0,-3.3
군위,2021-08-26 23:00,22.9,109.7,0.5,0,1004.2,1013.5,99.7,0,3.3
군위,2021-08-27 0:00,22.5,151.9,1.1,0,1004,1013.4,99.9,0,-3.3
군위,2021-08-27 1:00,21.9,123.2,0.5,0,1003.7,1013.1,100,0,0
군위,2021-08-27 2:00,21.6,228.6,0.8,0,1003.7,1013.1,100,0,0
군위,2021-08-27 3:00,21.5,0,0.3,0,1003.7,1013.1,100,0,0
군위,2021-08-27 4:00,21,93.3,0.6,0,1003.6,1013,100,0,0
군위,2021-08-27 5:00,20.8,0,0,0,1003.8,1013.3,100,0,0
군위,2021-08-27 6:00,20.8,165.9,1.2,0,1003.7,1013.2,100,0,0
군위,2021-08-27 7:00,20.7,0,0.2,0,1003.8,1013.3,100,0,0
군위,2021-08-27 8:00,21.6,112.8,0.9,0,1003.3,1012.7,100,0,0
군위,2021-08-27 9:00,23.2,358.6,0.7,0,1003.5,1012.8,100,0,0
군위,2021-08-27 10:00,23.5,351.2,0.9,1,1004,1013.3,100,0,0
군위,2021-08-27 11:00,21.3,0,0.1,11.5,1004,1013.4,98.8,0,0
군위,2021-08-27 12:00,22.5,0,0.4,0,1003.4,1012.8,92.3,0,0
군위,2021-08-27 13:00,23.2,329.7,0.9,0,1003.1,1012.4,90.5,0,0
군위,2021-08-27 14:00,24.2,335.1,2.3,0,1002.3,1011.6,90.9,0,0
군위,2021-08-27 15:00,24.1,340.8,1.9,0,1001.5,1010.8,87.3,0,0
군위,2021-08-27 16:00,22.5,339,2.1,0.5,1001.2,1010.5,96.9,0,0
군위,2021-08-27 17:00,21.5,286.4,2.3,8.5,1001.8,1011.2,99.9,0,0
군위,2021-08-27 18:00,20.9,294.1,1.9,10,1003,1012.4,99.9,0,0
군위,2021-08-27 19:00,20.8,285.7,0.6,0,1003.2,1012.6,100,0,0
군위,2021-08-27 20:00,21,180,2.6,0,1003,1012.4,99.9,0,0
군위,2021-08-27 21:00,20.5,339.3,1.2,0,1003.1,1012.6,100,0,0
군위,2021-08-27 22:00,20.1,336.3,0.7,0,1003.6,1013.1,100,0,0
군위,2021-08-27 23:00,20.2,0,0.2,0,1004.1,1013.6,100,0,0
군위,2021-08-28 0:00,20.3,0,0,0,1003.9,1013.4,100,0,0
군위,2021-08-28 1:00,20.4,181.2,2,0,1003.8,1013.3,100,0,0
군위,2021-08-28 2:00,20.3,0,0,,1003.8,1013.3,100,,
군위,2021-08-28 3:00,20.3,0,0,,1003.9,1013.4,100,,
군위,2021-08-28 4:00,20.3,0,0,,1004.1,1013.6,100,,
군위,2021-08-28 5:00,20.2,0,0,,1004.3,1013.8,100,,
군위,2021-08-28 6:00,20,0,0,,1004.7,1014.2,100,,
군위,2021-08-28 7:00,20.2,0,0,,1005.4,1014.9,100,,
군위,2021-08-28 8:00,22,0,0.1,,1005.5,1014.9,93.3,,
군위,2021-08-28 9:00,22.8,0,0,,1005.1,1014.5,80.5,,
군위,2021-08-28 10:00,24.2,0,0,,1004.9,1014.2,77.1,,
군위,2021-08-28 11:00,25.6,0,0.1,,1004.7,1014,69,,
군위,2021-08-28 12:00,26.2,113.9,1.6,,1004.4,1013.7,66.4,,
군위,2021-08-28 13:00,27.6,353.5,2.3,,1004.2,1013.4,61.6,,
군위,2021-08-28 14:00,28,347.8,1.8,,1004,1013.2,57.9,,
군위,2021-08-28 15:00,28.2,322.2,2.3,,1003.6,1012.8,62.1,,
군위,2021-08-28 16:00,26.9,19.6,2.3,,1003.3,1012.5,66.1,,
군위,2021-08-28 17:00,26.1,0,0.3,,1003.4,1012.7,77.9,,
군위,2021-08-28 18:00,25.2,0,0.4,,1003.8,1013.1,86.1,,
군위,2021-08-28 19:00,23.1,253.2,1.9,,1003.4,1012.7,95,,
군위,2021-08-28 20:00,22.3,0,0,,1003.9,1013.3,96.5,,
군위,2021-08-28 21:00,22.1,0,0.4,,1004.3,1013.7,97,,
군위,2021-08-28 22:00,21.6,0,0,,1004.2,1013.6,96.9,,
군위,2021-08-28 23:00,21.1,0,0,,1004.2,1013.6,99.5,,
군위,2021-08-29 0:00,21.2,0,0,,1004.1,1013.5,98.3,0,0
군위,2021-08-29 1:00,21.4,0,0,0,1003.9,1013.3,97.8,0,0
군위,2021-08-29 2:00,21.3,,,0,1003.7,1013.1,99.8,0,0
군위,2021-08-29 3:00,21.2,,,0,1003.5,1012.9,98.7,0,0
군위,2021-08-29 4:00,21.3,0,0,0,1003.5,1012.9,97.3,0,0
군위,2021-08-29 5:00,21.3,0,0,0,1003.5,1012.9,97.8,0,0
군위,2021-08-29 6:00,21.3,0,0,0,1003.4,1012.8,98.1,0,0
군위,2021-08-29 7:00,21.7,0,0,0,1003.7,1013.1,97.2,0,0
군위,2021-08-29 8:00,22.4,53.9,0.5,0,1003.7,1013.1,94.6,0,0
군위,2021-08-29 9:00,21.4,31.3,2,0,1004,1013.4,97.6,0,0
군위,2021-08-29 10:00,20.5,338,1.2,3.5,1005.1,1014.6,99.7,0,0
군위,2021-08-29 11:00,20.2,47.2,1.9,2,1005,1014.5,97.1,0,0
군위,2021-08-29 12:00,20.1,0,0.4,2.5,1004.8,1014.3,98.9,0,0
군위,2021-08-29 13:00,21,0,0.1,1.5,1004,1013.4,96.6,0,0
군위,2021-08-29 14:00,21.8,0,0,0,1003.5,1012.9,88.8,0,0
군위,2021-08-29 15:00,22.9,0,0,,1003.2,1012.5,86.1,,
